keyword,time,title,URL,location
마이카,2025.12.29 12:30,안니ㅜ대체 막되는게 아니라이코러브 노래를 들어보라고,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169926,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1230-1.txt
마이카,2025.12.29 12:32,마이카보다 더 이쁜애들어오면 좋겠네,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169930,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1232-1.txt
마이카,2025.12.29 12:33,여기 갤러들은 삿시가마이카안 버리고 계속 끌고가면,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169931,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1233-1.txt
마이카,2025.12.29 12:43,갑자기 점쳐봐도 될까요? 이꼴럽마이카,https://gall.dcinside.com/board/view/?id=akb48&no=6089169,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1243-1.txt
마이카,2025.12.29 12:54,일이손에잡히지않는다...,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169948,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1254-1.txt
마이카,2025.12.29 13:00,당장 내일 이코러브 레코대인데,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169951,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1300-1.txt
마이카,2025.12.29 13:01,미즈키마이카이렇게 생긴 애들이 표독하긴 해,https://gall.dcinside.com/board/view/?id=japan_entertainment&no=5817515,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1301-1.txt
마이카,2025.12.29 13:03,마이카인기 많긴하나보네,https://gall.dcinside.com/mgallery/board/view/?id=asiaenter&no=991481,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1303-1.txt
마이카,2025.12.29 13:05,사사키마이카소원성취에 한걸음,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169954,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1305-1.txt
마이카,2025.12.29 13:07,마이카오덕들 이런거 올리네.,https://gall.dcinside.com/board/view/?id=akb48&no=6089176,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1307-1.txt
마이카,2025.12.29 13:16,아 지금 일어나서 재밌는거 다 놓쳤네,https://gall.dcinside.com/mgallery/board/view/?id=japanidolgirls&no=169955,C:/Users/WINDOWS 11/Desktop/kpop_agenda/Step2/DCInside/Articles\마이카-20251229-1316-1.txt
